id,name,address,city,state,postcode,phone,email,website,adoption_url
OH191,GRIN - Golden Retrievers In Need Rescue,,Cleveland,OH,44124,(216) 229-0295,adoption@grinrescue.org,https://www.petfinder.com/member/us/oh/cleveland/grin-golden-retrievers-in-need-rescue-oh191/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2638,Greg King Canine Recovery,,Texarkana,TX,75503,(903) 280-4233,Gregkingk9recovery@yahoo.com,https://www.petfinder.com/member/us/tx/texarkana/greg-king-canine-recovery-tx2638/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TN1034,"Friends of Alley Cats, Inc.",369 Walnut Grove Rd,DAYTON,TN,37321,(423) 605-3791,friendsofalleycats@gmail.com,https://www.petfinder.com/member/us/tn/dayton/friends-of-alley-cats-inc-tn1034/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI943,Come To The Rescue,,Ypsilanti,MI,48197,(517) 294-4514,marlas2468@yahoo.com,https://www.petfinder.com/member/us/mi/ypsilanti/come-to-the-rescue-mi943/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
AZ670,Southern Arizona Cat Rescue,,tucson,AZ,85750,(520) 200-1643,adoption@sacatrescue.org,https://www.petfinder.com/member/us/az/tucson/southern-arizona-cat-rescue-az670/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MN482,Humble Hounds MN,,Cottage Grove,MN,55016,(651) 998-9858,info@humblehoundsmn.org,https://www.petfinder.com/member/us/mn/cottage-grove/humble-hounds-mn-mn482/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
VA837,"Blue Ridge Cat Rescue Alliance, Inc.",,Lake Frederick ,VA,22630,,blueridgecatrescuealliance@gmail.com,https://www.petfinder.com/member/us/va/lake-frederick/blue-ridge-cat-rescue-alliance-inc-va837/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2420,Bay Area German Shepherd Rescue,,Fulton,CA,95439,(855) 473-5683,info@bayareagsr.org,https://www.petfinder.com/member/us/ca/fulton/bay-area-german-shepherd-rescue-ca2420/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1577,"PJ Animal Aide, Inc.",,Fort Lauderdale,FL,33315,(954) 303-3860,pjanimalaide@yahoo.com,https://www.petfinder.com/member/us/fl/fort-lauderdale/pj-animal-aide-inc-fl1577/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IA280,A Purposeful Life Animal Rescue & Sanctuary,,Marion,IA,52302,(319) 382-5370,info@aplanimalrescue.org,https://www.petfinder.com/member/us/ia/marion/a-purposeful-life-animal-rescue-and-sanctuary-ia280/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA05,TLC Humane Society,1735 Red Oak Flats Road,Dahlonega,GA,30533,(706) 864-2817,info@tlchs.org,https://www.petfinder.com/member/us/ga/dahlonega/tlc-humane-society-ga05/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NJ34,Franklin Township Animal Shelter,475 DeMott Lane,Somerset,NJ,08873,(732) 873-2500 ext. 6255,katie.nordhaus@twp.franklin.nj.us,https://www.petfinder.com/member/us/nj/somerset/franklin-township-animal-shelter-nj34/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2730,Twilight Tails,,Houston,TX,77030,,ular.sandra@gmail.com,https://www.petfinder.com/member/us/tx/houston/twilight-tails-tx2730/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MN31,Pope County Humane Society,17584 195th Ave,Glenwood,MN,56334,(320) 634-4761,pchspets@gmail.com,https://www.petfinder.com/member/us/mn/glenwood/pope-county-humane-society-mn31/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH361,Forever Friends Foundation,P.O. Box 670903,Northfield,OH,44056,(216) 453-2670,foreverfriendsfoundationohio@gmail.com,https://www.petfinder.com/member/us/oh/northfield/forever-friends-foundation-oh361/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IL881,Forget Me Not Animal Rescue,,Manhattan,IL,60442,(815) 935-9503,Info@ForgetMeNotRescue.com,https://www.petfinder.com/member/us/il/manhattan/forget-me-not-animal-rescue-il881/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH1161,"Saved Souls Dog Rescue, Inc.",,Middlefield ,OH,44062,(440) 221-6226,savedsouls@yahoo.com,https://www.petfinder.com/member/us/oh/middlefield/saved-souls-dog-rescue-inc-oh1161/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1447,Boxer Rescue Angels of Florida,,Bradenton,FL,34202,(800) 847-5196,info@flboxerangels.org,https://www.petfinder.com/member/us/fl/bradenton/boxer-rescue-angels-of-florida-fl1447/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IL275,Illinois Valley Animal Rescue,P. O. Box 284,La Salle,IL,61301,(815) 224-0061,dogs@illinoisvalleyanimalrescue.net,https://www.petfinder.com/member/us/il/la-salle/illinois-valley-animal-rescue-il275/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NE161,Capital Humane Society,,Lincoln,NE,68502,(402) 441-4488,,https://www.petfinder.com/member/us/ne/lincoln/capital-humane-society-ne161/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX684,A Different Breed Animal Rescue,,Dallas,TX,75360,(972) 896-6313,adbadoptions@yahoo.com,https://www.petfinder.com/member/us/tx/dallas/a-different-breed-animal-rescue-tx684/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH1323,Misfit Paws Rescue,,Kitts hill,OH,45645,(740) 479-1566,misfitpawsrescue@yahoo.com,https://www.petfinder.com/member/us/oh/kitts-hill/misfit-paws-rescue-oh1323/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
VA923,Charlie's Charm School,,Richmond,VA,23235,,charliescharmschool@gmail.com,https://www.petfinder.com/member/us/va/richmond/charlies-charm-school-va923/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY129,Humane Society of Blooming Grove,,Washingtonville,NY,10992,(845) 496-6199,bghumanesociety@gmail.com,https://www.petfinder.com/member/us/ny/washingtonville/humane-society-of-blooming-grove-ny129/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA3273,Rootless Rescue,,Fairfield,CA,94534,(914) 424-8924,RootlessRescues@gmail.com,https://www.petfinder.com/member/us/ca/fairfield/rootless-rescue-ca3273/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY203,Montgomery County SPCA,,Amsterdam,NY,12010,(518) 842-8050,info@mc-spca.org,https://www.petfinder.com/member/us/ny/amsterdam/montgomery-county-spca-ny203/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH354,Perfect Pet Adoption Center,,Proctorville,OH,45669,,perfectpetadoptioncenterinc@gmail.com,https://www.petfinder.com/member/us/oh/proctorville/perfect-pet-adoption-center-oh354/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MA26,Duxbury Animal Control & Shelter,878R Tremont St.,Duxbury,MA,02332,781-934-6424 ,susan.j.curtis@comcast.net,https://www.petfinder.com/member/us/ma/duxbury/duxbury-animal-control-and-shelter-ma26/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2881,Bella's Heart,,Jacksonville,TX,75766,(903) 393-2039,bellashearttexas@gmail.com,https://www.petfinder.com/member/us/tx/jacksonville/bellas-heart-tx2881/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA3037,Beagle Freedom Project,,Nowata,OK,74048,(818) 382-6500,applications@bfp.org,https://www.petfinder.com/member/us/ok/nowata/beagle-freedom-project-ca3037/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TN1059,865 Rescue and Rehome,,Knoxville,TN,37923,,865rescueandrehome@gmail.com,https://www.petfinder.com/member/us/tn/knoxville/865-rescue-and-rehome-tn1059/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
AB51,Pawsitive Match Rescue Foundation,,Calgary,AB,T2E 3Z7,,ginat@pawsitivematch.org,https://www.petfinder.com/member/ca/ab/calgary/pawsitive-match-rescue-foundation-ab51/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI1079,Saved By A Veterinary Technician,,Lincoln Park,MI,48146,,nicole@sbavtrescue.com,https://www.petfinder.com/member/us/mi/lincoln-park/saved-by-a-veterinary-technician-mi1079/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MA137,Hull Seaside Animal Rescue,,Hull,MA,02045,(781) 534-4902,adoptions@hsar.org,https://www.petfinder.com/member/us/ma/hull/hull-seaside-animal-rescue-ma137/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
AR430,"Hopeful Tails Rescue, Inc.",,Little Rock,AR,72211,,info@hopefultailsrescue.org,https://www.petfinder.com/member/us/ar/little-rock/hopeful-tails-rescue-inc-ar430/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI764,Heavenly Paws of Michigan,,Rochester Hills,MI,48309,,contact@heavenlypawsmi.com,https://www.petfinder.com/member/us/mi/rochester-hills/heavenly-paws-of-michigan-mi764/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NM42,Animal Services Center of the Mesilla Valley,,Las Cruces,NM,88012,(575) 382-0018,ASCMV@las-cruces.org,https://www.petfinder.com/member/us/nm/las-cruces/animal-services-center-of-the-mesilla-valley-nm42/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IL156,Felines & Canines,,Chicago,IL,60660,,abby@felinescanines.org,https://www.petfinder.com/member/us/il/chicago/felines-and-canines-il156/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IL840,Menard County Animal Control,19376 Sunny Acres rd,Petersburg,IL,62675,(217) 632-7302,animalcontrol@co.menard.il.us,https://www.petfinder.com/member/us/il/petersburg/menard-county-animal-control-il840/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TN909,Big Dog Haven ,,Greeneville ,TN,37743,(615) 517-0282,rescueme@bigdoghaveninc.com,https://www.petfinder.com/member/us/tn/greeneville/big-dog-haven-tn909/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
KY342,Webster County Animal Services,,Dixon,KY,42409,(270) 639-7034,webcoanimalcare@gmail.com,https://www.petfinder.com/member/us/ky/dixon/webster-county-animal-services-ky342/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IN712,Catcityusa,,Indianapolis,IN,46241,,jbird55jones@comcast.net,https://www.petfinder.com/member/us/in/indianapolis/catcityusa-in712/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WY78,Small Town Community Cats INC,,La Barge ,WY,83123,(307) 260-6722,stkitties68@yahoo.com,https://www.petfinder.com/member/us/wy/la-barge/small-town-community-cats-inc-wy78/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CT653,Pawsitive Rescue Division,,Suffield,CT,06078,(860) 719-2034,pawsitiverescuedivision@gmail.com,https://www.petfinder.com/member/us/ct/suffield/pawsitive-rescue-division-ct653/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA3284,Ash Tree Ranch Rescue,,Ramona,CA,92065,(919) 539-0675,allysonnicola@msn.com,https://www.petfinder.com/member/us/ca/ramona/ash-tree-ranch-rescue-ca3284/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
ID163,Aska's Animals Foundation,,Victor,ID,83455,(208) 270-2136,info@askasanimals.org,https://www.petfinder.com/member/us/id/victor/askas-animals-foundation-id163/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH1019,CATS - Caring About The Street-Cats Rescue,P.O. Box 96,Perrysville,OH,44864,,amazinggracellamas@usa.net,https://www.petfinder.com/member/us/oh/perrysville/cats-caring-about-the-street-cats-rescue-oh1019/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
KY599,"Mending Paws, Co.",,Tyner,KY,40486,(423) 300-6440,mendingpaws@yahoo.com,https://www.petfinder.com/member/us/ky/tyner/mending-paws-co-ky599/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH285,Muskingum County K-9 Adoption Center,1854 East Pike,Zanesville,OH,43701,(740) 453-0273,aconrad@ohiomuskingumsheriff.org,https://www.petfinder.com/member/us/oh/zanesville/muskingum-county-k-9-adoption-center-oh285/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NH10,Greater Derry Humane Society Inc.,,East Derry,NH,03041,,contact@derryhumanesociety.com,https://www.petfinder.com/member/us/nh/east-derry/greater-derry-humane-society-inc-nh10/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1961,Bella's Promise Pet Rescue,,BOCA RATON,FL,33496,(561) 313-7431,rolpk19@yahoo.com,https://www.petfinder.com/member/us/fl/boca-raton/bellas-promise-pet-rescue-fl1961/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2811,Tonks Feline Foster,,Garden Grove,CA,92841,(714) 867-6475,tonksfelinefoster@gmail.com,https://www.petfinder.com/member/us/ca/garden-grove/tonks-feline-foster-ca2811/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2871,Happy FurEver,,Pilot Point,TX,76258,(945) 308-0000,carlhill@happyfurever.org,https://www.petfinder.com/member/us/tx/pilot-point/happy-furever-tx2871/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
AL412,Callie's Place,,Northport,AL,35473,(205) 792-0197,traceymrobertson@aol.com,https://www.petfinder.com/member/us/al/northport/callies-place-al412/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL62,The Cat Network Inc.,P.O. Box 347228,Miami,FL,33234,(305) 255-3482,info@thecatnetwork.org,https://www.petfinder.com/member/us/fl/miami/the-cat-network-inc-fl62/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
AK83,Cat Tree and Barkery Rescue,,Kenai,AK,99611,,ctbadoptions@gmail.com,https://www.petfinder.com/member/us/ak/kenai/cat-tree-and-barkery-rescue-ak83/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2318,All My Tomorrows Pet Rescue,,Lodi,CA,95240,,tribolettieleanor@yahoo.com,https://www.petfinder.com/member/us/ca/lodi/all-my-tomorrows-pet-rescue-ca2318/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
RI17,Tri Town Animal Shelter,900 Smithfield Rd,North Providence,RI,02904,(401) 719-1516,animalcontrol@smithfieldpd.com,https://www.petfinder.com/member/us/ri/north-providence/tri-town-animal-shelter-ri17/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
UT194,Humane Society of Northern Utah,,Ogden,UT,84409,(801) 648-2719,1adoptions@gmail.com,https://www.petfinder.com/member/us/ut/ogden/humane-society-of-northern-utah-ut194/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY1361,Bleu's Canine Rescue Inc,,Maybrook,NY,12543,,bk9rescue@gmail.com,https://www.petfinder.com/member/us/ny/maybrook/bleus-canine-rescue-inc-ny1361/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH445,HART,"PMB# 222, 11711 Princeton Pike",Cincinnati,OH,45246,,contactus@rescueahart.org,https://www.petfinder.com/member/us/oh/cincinnati/hart-oh445/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA3277,Soulshine Dog Rescue,,San Diego,CA,92105,(619) 919-6937,contact@soulshinedogrescue.com,https://www.petfinder.com/member/us/ca/san-diego/soulshine-dog-rescue-ca3277/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MN497,Believet,,Northfield,MN,55057,,justinivers@believet.org,https://www.petfinder.com/member/us/mn/northfield/believet-mn497/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WV219,Hancock County Humane Foundation,241 Ohio River Blvd,New Cumberland,WV,26047,(304) 224-2590,hchfcats@gmail.com,https://www.petfinder.com/member/us/wv/new-cumberland/hancock-county-humane-foundation-wv219/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI857,Providing for Paws,P.O. Box 432,Garden City,MI,48135,(734) 237-1812,providingforpaws2011@gmail.com,https://www.petfinder.com/member/us/mi/garden-city/providing-for-paws-mi857/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CT142,CATS Northeast Inc.,,Mansfield Center,CT,06250,,catsnortheast@outlook.com,https://www.petfinder.com/member/us/ct/mansfield-center/cats-northeast-inc-ct142/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
PA82,P.A.L.S.,,Broomall,PA,19008,(610) 299-1860,4palsvolunteers@gmail.com,https://www.petfinder.com/member/us/pa/broomall/p-dot-al-dot-s-pa82/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NJ1034,"Mobilization for Animal Rights,Inc (MFAR)",,Wood Ridge,NJ,07075,(201) 414-4690,potterscholar@gmail.com,https://www.petfinder.com/member/us/nj/wood-ridge/mobilization-for-animal-rightsinc-mfar-nj1034/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2761,Jack Jack's Pack Street Dog Rescue,,Pflugerville,TX,78660,(512) 316-4220,brendajackjacks@yahoo.com,https://www.petfinder.com/member/us/tx/pflugerville/jack-jacks-pack-street-dog-rescue-tx2761/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
PA1229,"Hindes Animal Rescue Team, Inc.",,GLEN MILLS,PA,19342,(267) 441-0858,adoptionshinderescue@gmail.com,https://www.petfinder.com/member/us/pa/glen-mills/hindes-animal-rescue-team-inc-pa1229/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WI192,Kindred Kitties,,Kenosha,WI,53140,(262) 605-0533,info@kindredkitties.org,https://www.petfinder.com/member/us/wi/kenosha/kindred-kitties-wi192/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2762,Kind In The Making,,Spring,TX,77379,,Hello@kindinthemaking.org,https://www.petfinder.com/member/us/tx/spring/kind-in-the-making-tx2762/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IL1019,Common Ground Community Rescue Network,,Elgin,IL,60120,(708) 502-3000,Connect@commonground-crn.org,https://www.petfinder.com/member/us/il/elgin/common-ground-community-rescue-network-il1019/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY965,Precious Paws Rescue,,North Tonawanda,NY,14120,(716) 512-5521,preciouspawsrescue@yahoo.com,https://www.petfinder.com/member/us/ny/north-tonawanda/precious-paws-rescue-ny965/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
KY418,Halfway Home Rescue Inc,,Lexington,KY,40511,,halfwayhomerescue@aol.com,https://www.petfinder.com/member/us/ky/lexington/halfway-home-rescue-inc-ky418/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2898,Good Dog K9 Rescue Inc,,Yuba city,CA,95993,,gooddogk9rescue@yahoo.com,https://www.petfinder.com/member/us/ca/yuba-city/good-dog-k9-rescue-inc-ca2898/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA3241,K9Reunite,,Sunnyvale,CA,94087,,K9Reunite@gmail.com,https://www.petfinder.com/member/us/ca/sunnyvale/k9reunite-ca3241/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
KY77,Muhlenberg County Humane Society,615 Muhlenberg Dr.,Greenville,KY,42345,270-339-6940,jphelps.mchs@gmail.com,https://www.petfinder.com/member/us/ky/greenville/muhlenberg-county-humane-society-ky77/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
AL27,Alabama Pug Rescue and Adoption Inc.,,Jemison,AL,35085,(205) 999-2733,alabamapugrescue@gmail.com,https://www.petfinder.com/member/us/al/jemison/alabama-pug-rescue-and-adoption-inc-al27/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CT40,The Animal Haven Inc.,,North Haven,CT,06473,(203) 239-2641,adoptions@theanimalhavenct.org,https://www.petfinder.com/member/us/ct/north-haven/the-animal-haven-inc-ct40/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OR441,Jade Rabbit Small Animal Rescue,,Harrisburg,OR,97446,,jaderabbitrescue@gmail.com,https://www.petfinder.com/member/us/or/harrisburg/jade-rabbit-small-animal-rescue-or441/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY949,Second Chance Rescue,,Long Island City,NY,11101,,inquiries@nycsecondchancerescue.org,https://www.petfinder.com/member/us/ny/long-island-city/second-chance-rescue-ny949/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MN36,Pet Haven Inc. of Minnesota,,Minneapolis,MN,55419,(952) 831-3825,adoptioninfo@pethavenmn.org,https://www.petfinder.com/member/us/mn/minneapolis/pet-haven-inc-of-minnesota-mn36/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NJ847,Hunterdon Somerset Animal Rescue Center,,Bridgewater,NJ,08807,(908) 892-8166,HunterdonSomersetARC@gmail.com,https://www.petfinder.com/member/us/nj/bridgewater/hunterdon-somerset-animal-rescue-center-nj847/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2765,Ripple Effect Animal Project,536 silverado trail,napa,CA,94559,,rippleeffectap@gmail.com,https://www.petfinder.com/member/us/ca/napa/ripple-effect-animal-project-ca2765/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
VA856,"BFA, Inc",,Fairfax,VA,22032,,koreandogadoption@gmail.com,https://www.petfinder.com/member/us/va/fairfax/bfa-inc-va856/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
PA192,Lycoming Animal Protection Society (LAPS),,Williamsport,PA,17701,(570) 327-8707,LapsShelter@gmail.com,https://www.petfinder.com/member/us/pa/williamsport/lycoming-animal-protection-society-laps-pa192/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TN670,Dakota and Casey Rescue Inc.,,Gallatin,TN,37066,(615) 712-0242,shirleyvestal@comcast.net,https://www.petfinder.com/member/us/tn/gallatin/dakota-and-casey-rescue-inc-tn670/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX1852,Passion for Paws Memorial Animal Shelter,763 Cr 483,Nixon,TX,78140,(830) 534-2256,patsyscherrer@yahoo.com,https://www.petfinder.com/member/us/tx/nixon/passion-for-paws-memorial-animal-shelter-tx1852/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2130,FalconRidge Equine Rescue,,Valley Center,CA,92082,760-742-0285  ,nickbranch@aol.com,https://www.petfinder.com/member/us/ca/valley-center/falconridge-equine-rescue-ca2130/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
BC267,North Amity Dog Rescue Society,,Lake Cowichan,BC,V0R 2G0,,info@nadrs.org,https://www.petfinder.com/member/ca/bc/lake-cowichan/north-amity-dog-rescue-society-bc267/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MO43,Polk County Humane Society,4404 S. 82nd Rd.,Bolivar,MO,65613,(417) 777-3647,info@polkcountyhumanesociety.org,https://www.petfinder.com/member/us/mo/bolivar/polk-county-humane-society-mo43/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI1208,Detroit City Kitty Rescue,,Warren,MI,48088,,detroitcitykittyrescue@gmail.com,https://www.petfinder.com/member/us/mi/warren/detroit-city-kitty-rescue-mi1208/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IL17,Humane Society of Fulton County,22988 E. IL Hwy 9,Canton,IL,61520,(309) 647-5077,info@humanesocietyfc.org,https://www.petfinder.com/member/us/il/canton/humane-society-of-fulton-county-il17/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2653,The HIT Living Foundation,,North Hollywood,CA,91601,,jordanp@hitlivingfoundation.org,https://www.petfinder.com/member/us/ca/north-hollywood/the-hit-living-foundation-ca2653/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2040,Friends of Rescue Animals,PO BOX 758,Rowlett,TX,75030,,info@frastx.org,https://www.petfinder.com/member/us/tx/rowlett/friends-of-rescue-animals-tx2040/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WA789,Flip's Island Rescue & Sanctuary,,Stanwood,WA,98292,(360) 320-5937,SAVE@FlipsIslandRescue.org,https://www.petfinder.com/member/us/wa/stanwood/flips-island-rescue-and-sanctuary-wa789/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
PA942,The Crossings Animal Society,25 Baker Way,Pennington,NJ,08534,(215) 321-4673,info@CrossingsAnimalSociety.org,https://www.petfinder.com/member/us/nj/pennington/the-crossings-animal-society-pa942/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WY07,Jackson/Teton County Animal Shelter,3150 Adams Canyon Drive,Jackson,WY,83002,(307) 733-2139,animalshelter@jacksonwy.gov,https://www.petfinder.com/member/us/wy/jackson/jackson-teton-county-animal-shelter-wy07/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2682,The TNR Project,614 W. Huntington Drive,Monrovia,CA,91016,(626) 470-7034,adoptions@thetnrproject.org,https://www.petfinder.com/member/us/ca/monrovia/the-tnr-project-ca2682/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MT109,Beaverhead Animal Shelter,80 Lagoon Lane,Dillon,MT,59725,(406) 683-8119,beaverheadshelter@gmail.com,https://www.petfinder.com/member/us/mt/dillon/beaverhead-animal-shelter-mt109/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OR132,Dogs for Better Lives,10175 Wheeler Rd,Central Point,OR,97502,(707) 401-7802,michael.k@dogsforbetterlives.org,https://www.petfinder.com/member/us/or/central-point/dogs-for-better-lives-or132/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OK543,Happy Hounds Animal Rescue,,Mustang,OK,73064,(405) 420-5417,happyhoundsadoptionevents@gmail.com,https://www.petfinder.com/member/us/ok/mustang/happy-hounds-animal-rescue-ok543/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NJ790,Don't Bully Us Rescue,,Wenonah,NJ,08090,,adoptions@dburescue.org,https://www.petfinder.com/member/us/nj/wenonah/dont-bully-us-rescue-nj790/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WA717,Underdog Pet Rescue and Rehabilitation,,Lake Forest Park,WA,98155,,adoptions@underdogpetswa.org,https://www.petfinder.com/member/us/wa/lake-forest-park/underdog-pet-rescue-and-rehabilitation-wa717/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IN356,Martin County Humane Society,,Loogootee,IN,47553,(812) 295-5900,mchs47553@gmail.com,https://www.petfinder.com/member/us/in/loogootee/martin-county-humane-society-in356/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
